Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2019-04-04,2019,4,4,Thursday,13,2019-13,242.17,244.76,241.25,244.4,1319700,230.77,0.007918112656877474,226.4828571428571,210.94199999999998
2019-04-05,2019,4,5,Friday,13,2019-13,244.96,247.09,244.01,245.87,1616200,232.15,0.006014736912125063,227.10857142857142,211.62419999999997
2019-04-08,2019,4,8,Monday,14,2019-14,245.99,246.83,245.2,246.52,1244200,232.77,0.002643862082745585,227.74714285714285,212.342
2019-04-09,2019,4,9,Tuesday,14,2019-14,245.11,245.68,244.01,244.91,1450200,231.25,-0.006530966501493651,228.28214285714284,212.99739999999997
2019-04-10,2019,4,10,Wednesday,14,2019-14,245.28,246.67,244.71,245.61,1556600,231.91,0.002858117164922014,228.69142857142856,213.6748
2019-04-11,2019,4,11,Thursday,14,2019-14,243.62,244.18,240.92,241.24,2719800,227.78,-0.017792534304769125,228.93928571428572,214.25
2019-04-12,2019,4,12,Friday,14,2019-14,241.51,242.72,240.9,241.95,2187600,228.45,0.00294339910312047,229.275,214.7768
2019-04-15,2019,4,15,Monday,15,2019-15,242.37,246.75,241.96,246.33,1859700,232.59,0.01810282423400933,229.76500000000001,215.46839999999997
2019-04-16,2019,4,16,Tuesday,15,2019-15,246.65,246.82,244.25,245.34,1360500,231.65,-0.00401897217809255,230.165,216.12420000000003
2019-04-17,2019,4,17,Wednesday,15,2019-15,246.3,246.46,244.32,245.56,1363000,231.86,0.0008966721823016055,230.45785714285716,216.77599999999998
2019-04-18,2019,4,18,Thursday,15,2019-15,246.79,247.25,244.7,245.81,1365000,232.1,0.00101807769031792,230.7057142857143,217.4328
2019-04-22,2019,4,22,Monday,16,2019-16,245.19,245.77,242.56,243.42,1300000,229.84,-0.009722976621702517,230.6535714285714,218.08180000000002
2019-04-23,2019,4,23,Tuesday,16,2019-16,244.65,246.53,242.21,245.58,1524600,231.88,0.008873535472632144,230.99642857142857,218.79620000000003
2019-04-24,2019,4,24,Wednesday,16,2019-16,245.68,248.7,245.6,247.96,1156400,234.13,0.009691481765488508,231.36642857142857,219.5372
2019-04-25,2019,4,25,Thursday,16,2019-16,246.21,247.15,243.94,245.6,1278200,231.9,-0.009517709347178105,231.44714285714286,220.1736
2019-04-26,2019,4,26,Friday,16,2019-16,245.62,245.89,242.06,243.82,1842900,230.22,-0.007247637483895675,231.30928571428572,220.75940000000003
2019-04-29,2019,4,29,Monday,17,2019-17,245.0,245.75,243.49,244.28,1429700,230.65,0.0018865783576906825,231.15785714285715,221.3342
2019-04-30,2019,4,30,Tuesday,17,2019-17,244.77,245.79,243.02,245.53,1427600,231.83,0.0051172604354987605,231.1992857142857,221.88299999999998
2019-05-01,2019,5,1,Wednesday,17,2019-17,245.34,245.46,241.55,241.59,1350400,228.11,-0.016047047645337154,230.92785714285716,222.3262
2019-05-02,2019,5,2,Thursday,17,2019-17,241.76,242.89,240.42,242.69,1237600,229.15,0.004553220315219653,231.0257142857143,222.80920000000003
2019-05-03,2019,5,3,Friday,17,2019-17,243.27,244.88,242.72,244.62,905900,230.97,0.0079524785007139,231.2057142857143,223.36419999999998
2019-05-06,2019,5,6,Monday,18,2019-18,242.85,244.83,242.06,244.23,1194900,230.61,-0.0015943570831364884,231.06428571428572,223.892
2019-05-07,2019,5,7,Tuesday,18,2019-18,241.72,242.74,238.22,240.18,1775200,226.78,-0.016582674970862854,230.71642857142857,224.32879999999997
2019-05-08,2019,5,8,Wednesday,18,2019-18,239.56,243.05,238.19,241.34,1611900,227.88,0.004829708388719212,230.43214285714285,224.77700000000002
2019-05-09,2019,5,9,Thursday,18,2019-18,240.66,244.06,240.16,243.47,1919300,230.51,0.011550224187231395,230.31857142857143,225.26940000000002
2019-05-10,2019,5,10,Friday,18,2019-18,242.94,248.55,240.03,247.02,2036500,233.87,0.014580918008227028,230.60642857142858,225.81599999999997
2019-05-13,2019,5,13,Monday,19,2019-19,244.12,244.93,240.67,241.92,1962800,229.04,-0.02064627289050891,230.40357142857144,226.25280000000004
2019-05-14,2019,5,14,Tuesday,19,2019-19,242.29,245.09,241.81,242.73,1635100,229.81,0.0033482591204403445,230.095,226.72439999999997
2019-05-15,2019,5,15,Wednesday,19,2019-19,242.11,245.4,241.23,244.67,1194800,231.65,0.00799243277856232,230.07714285714286,227.2062
2019-05-16,2019,5,16,Thursday,19,2019-19,245.63,249.73,245.21,247.44,1800600,234.27,0.01132136645008619,230.36642857142857,227.7516
2019-05-17,2019,5,17,Friday,19,2019-19,245.88,250.05,245.59,248.35,1672000,235.13,0.003677655210982067,230.6864285714286,228.36019999999996
2019-05-20,2019,5,20,Monday,20,2019-20,247.15,249.94,247.15,248.9,1600500,235.65,0.002214614770207346,230.95928571428573,228.77100000000002
2019-05-21,2019,5,21,Tuesday,20,2019-20,249.11,250.83,248.1,249.93,1504200,236.63,0.00413822496315297,231.56785714285712,229.166
2019-05-22,2019,5,22,Wednesday,20,2019-20,251.01,251.01,249.14,249.51,1242300,236.23,-0.0016806720521512775,232.0735714285714,229.4914
2019-05-23,2019,5,23,Thursday,20,2019-20,248.63,249.92,247.18,248.53,1822800,235.3,-0.003927481089594842,232.38285714285715,229.7336
2019-05-24,2019,5,24,Friday,20,2019-20,249.11,249.56,246.77,247.3,1340200,234.14,-0.004949022481001264,232.635,230.0004
2019-05-28,2019,5,28,Tuesday,21,2019-21,248.58,250.2,246.14,246.31,3164100,233.2,-0.004003374802793225,233.09357142857144,230.25300000000004
2019-05-29,2019,5,29,Wednesday,21,2019-21,244.13,244.77,238.91,240.69,2594900,227.88,-0.022816714786975667,233.09357142857144,230.34279999999998
2019-05-30,2019,5,30,Thursday,21,2019-21,242.15,243.58,240.75,241.54,2030300,228.68,0.003531364648989621,232.96285714285713,230.4398
2019-05-31,2019,5,31,Friday,21,2019-21,238.98,240.66,233.05,239.58,4058100,226.83,-0.00811454904507325,232.46,230.50119999999998
2019-06-03,2019,6,3,Monday,22,2019-22,239.78,241.54,238.08,241.07,2512500,228.24,0.006219385069762495,232.40285714285713,230.54240000000001
2019-06-04,2019,6,4,Tuesday,22,2019-22,243.0,245.82,242.5,245.61,1761500,232.54,0.018832445978335333,232.59785714285712,230.707
2019-06-05,2019,6,5,Wednesday,22,2019-22,246.1,248.76,245.02,247.96,1825500,234.76,0.009568199356406737,232.82,230.92719999999997
2019-06-06,2019,6,6,Thursday,22,2019-22,248.0,251.94,247.74,251.21,1487800,237.84,0.013106835935240424,233.07500000000002,231.1694
2019-06-07,2019,6,7,Friday,22,2019-22,251.16,256.6,251.02,256.01,2270200,242.38,0.019107576577416907,233.59285714285713,231.496
2019-06-10,2019,6,10,Monday,23,2019-23,256.4,258.83,256.11,256.85,1839500,243.18,0.003281137726322658,234.13071428571428,231.80440000000002
2019-06-11,2019,6,11,Tuesday,23,2019-23,258.91,259.62,256.21,257.11,1613500,243.42,0.001012119455947813,234.61571428571432,232.1002
2019-06-12,2019,6,12,Wednesday,23,2019-23,257.58,258.75,255.77,257.23,1071700,243.54,0.00046687190308714044,235.13785714285717,232.3596
2019-06-13,2019,6,13,Thursday,23,2019-23,257.71,259.87,257.55,259.71,1228500,245.88,0.009641155076504093,235.89357142857142,232.7356
2019-06-14,2019,6,14,Friday,23,2019-23,260.0,261.2,258.91,260.15,1287800,246.3,0.0016941464880684265,236.76214285714286,233.08259999999999
2019-06-17,2019,6,17,Monday,24,2019-24,261.13,262.25,260.43,261.43,1191900,247.51,0.004920079528626831,237.7842857142857,233.41740000000001
2019-06-18,2019,6,18,Tuesday,24,2019-24,263.61,264.2,262.05,262.74,2763200,248.75,0.0050110883854641575,239.27500000000003,233.74940000000004
2019-06-19,2019,6,19,Wednesday,24,2019-24,262.31,264.1,260.94,263.66,1628400,249.62,0.0035015278814440887,240.7707142857143,234.0864
2019-06-20,2019,6,20,Thursday,24,2019-24,265.0,267.79,264.55,267.35,1745100,253.12,0.01399556646196265,242.64857142857142,234.52380000000002
2019-06-21,2019,6,21,Friday,24,2019-24,266.77,268.94,265.99,266.13,2964000,251.96,-0.004563442521180794,244.34285714285716,234.9248
2019-06-24,2019,6,24,Monday,25,2019-25,267.31,267.97,266.52,266.77,1586100,252.57,0.0024046407076656617,245.77357142857144,235.4206
2019-06-25,2019,6,25,Tuesday,25,2019-25,266.71,267.08,265.36,266.36,1182400,252.18,-0.0015368200343141014,247.01785714285714,235.89519999999996
2019-06-26,2019,6,26,Wednesday,25,2019-25,266.45,266.82,264.34,264.41,1334400,250.33,-0.0073209029896248445,247.91,236.25
2019-06-27,2019,6,27,Thursday,25,2019-25,264.9,266.48,262.99,265.58,1122900,251.44,0.0044251069933185505,248.55714285714288,236.64579999999998
2019-06-28,2019,6,28,Friday,25,2019-25,265.5,266.39,263.36,264.26,1952500,250.19,-0.004970407249336395,249.05785714285713,237.0124
2019-07-01,2019,7,1,Monday,26,2019-26,266.43,267.0,261.84,263.55,1955800,249.52,-0.0026868335823276857,249.4935714285714,237.3608
2019-07-02,2019,7,2,Tuesday,26,2019-26,263.92,265.57,261.67,265.47,1201300,251.34,0.007285277316365413,250.0507142857143,237.79080000000002
2019-07-03,2019,7,3,Wednesday,26,2019-26,265.14,269.16,265.14,269.14,986500,254.81,0.013824558020780087,250.68857142857146,238.24939999999998
2019-07-05,2019,7,5,Friday,26,2019-26,268.2,268.61,266.27,268.25,1081500,253.97,-0.003306882108931264,251.23642857142858,238.6462
2019-07-08,2019,7,8,Monday,27,2019-27,268.33,269.69,267.35,269.4,1236000,255.06,0.004287140866487293,251.7757142857143,239.10940000000002
2019-07-09,2019,7,9,Tuesday,27,2019-27,269.36,270.78,268.49,269.97,1400300,255.6,0.0021157546186487686,252.26500000000001,239.61699999999996
2019-07-10,2019,7,10,Wednesday,27,2019-27,270.05,271.53,269.34,271.42,1257000,256.97,0.005370990181730262,252.79,240.1434
2019-07-11,2019,7,11,Thursday,27,2019-27,272.33,276.77,271.81,276.54,1985600,261.82,0.0188637366067006,253.4114285714286,240.7432
2019-07-12,2019,7,12,Friday,27,2019-27,276.5,280.0,276.01,279.44,2046400,264.56,0.010486890338038846,254.3114285714286,241.47220000000002
2019-07-15,2019,7,15,Monday,28,2019-28,279.94,280.7,278.9,280.58,1568000,265.64,0.004079590248433185,255.24499999999998,242.20199999999997
2019-07-16,2019,7,16,Tuesday,28,2019-28,281.0,281.37,279.78,280.65,1379200,265.71,0.0002492929042279268,256.2114285714286,242.8968
2019-07-17,2019,7,17,Wednesday,28,2019-28,281.05,282.85,280.22,281.56,1716600,266.57,0.0032422971037546766,257.37142857142857,243.61599999999999
2019-07-18,2019,7,18,Thursday,28,2019-28,282.2,283.06,279.19,282.91,1696100,267.85,0.004795066296356509,258.54357142857145,244.43740000000003
2019-07-19,2019,7,19,Friday,28,2019-28,283.07,284.31,281.35,281.51,1607600,266.52,-0.004948669263253991,259.71,245.21020000000001
2019-07-22,2019,7,22,Monday,29,2019-29,281.22,282.32,279.32,280.17,1459100,265.26,-0.004759848632920449,260.8342857142857,245.9052
2019-07-23,2019,7,23,Tuesday,29,2019-29,281.85,282.08,279.02,280.1,1117800,265.19,-0.00025011789710904786,261.8235714285714,246.5316
2019-07-24,2019,7,24,Wednesday,29,2019-29,279.83,281.24,279.01,280.83,1257100,265.88,0.0026062959170063404,262.6142857142857,247.2684
2019-07-25,2019,7,25,Thursday,29,2019-29,281.2,281.94,279.34,279.8,1600200,264.91,-0.003667886196358605,263.3957142857143,247.9704
2019-07-26,2019,7,26,Friday,29,2019-29,279.8,281.77,279.12,281.37,1447700,266.39,0.005611249871694035,264.205,248.6652
2019-07-29,2019,7,29,Monday,30,2019-30,281.01,281.3,279.54,280.13,1257400,265.22,-0.004406969906612601,264.89214285714286,249.28419999999997
